artist,city,country,link,meta,nicedate,relativetime,showdate,showid,showyear,state,venue,venueid,cords,lat
Phish,Waitsfield,USA,http://phish.net/setlists/?d=1988-04-06,,"April 06, 1988",26 years ago,1988-04-06,1252371256,1988,VT,,13,"(u'Waitsfield, VT, USA', (44.1902778, -72.8255556))",44.1945778
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-04-17,,"April 17, 1988",26 years ago,1988-04-17,1252371284,1988,VT,Nectar's,2,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4778825
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-04-18,,"April 18, 1988",26 years ago,1988-04-18,1252371312,1988,VT,Nectar's,2,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4761825
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-04-19,,"April 19, 1988",26 years ago,1988-04-19,1252371341,1988,VT,Nectar's,2,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4806825
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-04-22,,"April 22, 1988",26 years ago,1988-04-22,1252371520,1988,VT,University of Vermont,348,"(u'University of Vermont, Burlington, VT 05401', (44.4778528, -73.1964637))",44.4787528
Phish,Waitsfield,USA,http://phish.net/setlists/?d=1988-04-27,,"April 27, 1988",26 years ago,1988-04-27,1252371545,1988,VT,,13,"(u'Waitsfield, VT, USA', (44.1902778, -72.8255556))",44.191477799999994
Phish,Hamilton,USA,http://phish.net/setlists/?d=1988-04-30,,"April 30, 1988",26 years ago,1988-04-30,1252371619,1988,NY,Colgate University,470,"(u'Colgate University, 13 Oak Dr, Hamilton, NY 13346', (42.822472, -75.541654))",42.825371999999994
Phish,Ithaca,USA,http://phish.net/setlists/?d=1988-05-01,,"May 01, 1988",26 years ago,1988-05-01,1386183143,1988,NY,The Haunt,24,"(u'Ithaca, NY, USA', (42.4439614, -76.5018807))",42.4480614
Phish,Ithaca,USA,http://phish.net/setlists/?d=1988-05-02,,"May 02, 1988",26 years ago,1988-05-02,1252371648,1988,NY,The Haunt,24,"(u'Ithaca, NY, USA', (42.4439614, -76.5018807))",42.4448614
Phish,Ithaca,USA,http://phish.net/setlists/?d=1988-05-03,,"May 03, 1988",26 years ago,1988-05-03,1252371673,1988,NY,The Haunt,24,"(u'Ithaca, NY, USA', (42.4439614, -76.5018807))",42.4461614
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-05-05,,"May 05, 1988",26 years ago,1988-05-05,1252371701,1988,VT,"Slade Hall, University of Vermont",246,"(u'Slade Hall, University of Vermont, Redstone Campus, Burlington, VT 05405, USA', (44.4687515, -73.1998716))",44.4716515
Phish,Norwalk,USA,http://phish.net/setlists/?d=1988-05-08,,"May 08, 1988",26 years ago,1988-05-08,1284336363,1988,CT,CD's,779,"(u'CDs, Westport, CT 06880, USA', (41.1397963, -73.36154979999999))",41.1415963
Phish,New York,USA,http://phish.net/setlists/?d=1988-05-12,,"May 12, 1988",26 years ago,1988-05-12,1252371727,1988,NY,Kenny's Castaways,467,"(u'New York, NY, USA', (40.7143528, -74.00597309999999))",40.7167528
Phish,Plainfield,USA,http://phish.net/setlists/?d=1988-05-14,,"May 14, 1988",26 years ago,1988-05-14,1252374324,1988,VT,Goddard College,347,"(u'Goddard College, 123 Pitkin Road, Plainfield, VT 05667, USA', (44.27897220000001, -72.4380985))",44.28237220000001
Phish,Hinesburg,USA,http://phish.net/setlists/?d=1988-05-15,,"May 15, 1988",26 years ago,1988-05-15,1252374645,1988,VT,Beecher Hill Farm,473,"(u'Hinesburg, VT, USA', (44.3292199, -73.11067899999999))",44.3339199
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-05-21,,"May 21, 1988",26 years ago,1988-05-21,1252374839,1988,VT,Nectar's,2,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4803825
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-05-22,,"May 22, 1988",26 years ago,1988-05-22,1252374867,1988,VT,Nectar's,2,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4793825
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-05-23,,"May 23, 1988",26 years ago,1988-05-23,1252374977,1988,VT,Nectar's,2,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4771825
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-05-24,,"May 24, 1988",26 years ago,1988-05-24,1252375214,1988,VT,Nectar's,2,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4782825
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-05-27,,"May 27, 1988",26 years ago,1988-05-27,1252471955,1988,VT,The Front,21,"(u'Front Street, Burlington, VT 05401, USA', (44.48331599999999, -73.220556))",44.48661599999999
Phish,Waitsfield,USA,http://phish.net/setlists/?d=1988-05-28,,"May 28, 1988",26 years ago,1988-05-28,1252472010,1988,VT,Wedding Reception,488,"(u'Waitsfield, VT, USA', (44.1902778, -72.8255556))",44.1904778
Phish,Squam Lake,USA,http://phish.net/setlists/?d=1988-06-03,,"June 03, 1988",26 years ago,1988-06-03,1252472079,1988,NH,Squam Lake Steak House,489,"(u'Squam Lake, New Hampshire, USA', (43.7651992, -71.5393799))",43.766599199999995
Phish,Squam Lake,USA,http://phish.net/setlists/?d=1988-06-04,,"June 04, 1988",26 years ago,1988-06-04,1252472107,1988,NH,Squam Lake Steak House,489,"(u'Squam Lake, New Hampshire, USA', (43.7651992, -71.5393799))",43.7684992
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-06-15,,"June 15, 1988",26 years ago,1988-06-15,1252472350,1988,VT,The Front,21,"(u'Front Street, Burlington, VT 05401, USA', (44.48331599999999, -73.220556))",44.484315999999986
Phish,Morrisville,USA,http://phish.net/setlists/?d=1988-06-17,,"June 17, 1988",26 years ago,1988-06-17,1252472486,1988,VT,Gopher Broke (Commune),490,"(u'Morrisville, Morristown, VT 05661, USA', (44.5617189, -72.5984486))",44.5645189
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-06-19,,"June 19, 1988",26 years ago,1988-06-19,1252472877,1988,VT,Nectar's,2,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.476282499999996
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-06-20,,"June 20, 1988",26 years ago,1988-06-20,1252473301,1988,VT,Nectar's,2,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4801825
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-06-21,,"June 21, 1988",26 years ago,1988-06-21,1252473539,1988,VT,Nectar's,2,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4804825
Phish,New York,USA,http://phish.net/setlists/?d=1988-06-23,,"June 23, 1988",26 years ago,1988-06-23,1252474159,1988,NY,Tramps,491,"(u'New York, NY, USA', (40.7143528, -74.00597309999999))",40.7179528
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-06-24,,"June 24, 1988",26 years ago,1988-06-24,1252474326,1988,VT,Halverson's,492,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4789825
Phish,Cossayuna,USA,http://phish.net/setlists/?d=1988-06-27,,"June 27, 1988",26 years ago,1988-06-27,1252474420,1988,NY,Cossayuna Lake,493,"(u'Cossayuna Lake, New York, USA', (43.2061928, -73.41949439999999))",43.206392799999996
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-07-07,,"July 07, 1988",26 years ago,1988-07-07,1252474448,1988,VT,The Front,21,"(u'Front Street, Burlington, VT 05401, USA', (44.48331599999999, -73.220556))",44.48371599999999
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-07-08,,"July 08, 1988",26 years ago,1988-07-08,1252474471,1988,VT,The Front,21,"(u'Front Street, Burlington, VT 05401, USA', (44.48331599999999, -73.220556))",44.48541599999999
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-07-11,,"July 11, 1988",26 years ago,1988-07-11,1252550449,1988,VT,Sam's Tavern,504,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4808825
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-07-12,,"July 12, 1988",26 years ago,1988-07-12,1252550649,1988,VT,Sam's Tavern,504,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4774825
Phish,Underhill,USA,http://phish.net/setlists/?d=1988-07-23,,"July 23, 1988",25 years ago,1988-07-23,1252894649,1988,VT,Pete's Phabulous Phish Phest,614,"(u'Underhill, VT, USA', (44.5258842, -72.9451267))",44.5287842
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-07-24,,"July 24, 1988",25 years ago,1988-07-24,1252894817,1988,VT,Nectar's,2,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4808825
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-07-25,,"July 25, 1988",25 years ago,1988-07-25,1252895003,1988,VT,Nectar's,2,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4793825
Phish,Telluride,USA,http://phish.net/setlists/?d=1988-07-28,,"July 28, 1988",25 years ago,1988-07-28,1252895238,1988,CO,The Roma,617,"(u'Telluride, CO, USA', (37.9374939, -107.8122852))",37.9410939
Phish,Telluride,USA,http://phish.net/setlists/?d=1988-07-29,,"July 29, 1988",25 years ago,1988-07-29,1252895263,1988,CO,The Roma,617,"(u'Telluride, CO, USA', (37.9374939, -107.8122852))",37.9392939
Phish,Telluride,USA,http://phish.net/setlists/?d=1988-07-30,,"July 30, 1988",25 years ago,1988-07-30,1252895537,1988,CO,The Roma,617,"(u'Telluride, CO, USA', (37.9374939, -107.8122852))",37.9377939
Phish,Telluride,USA,http://phish.net/setlists/?d=1988-08-03,,"August 03, 1988",25 years ago,1988-08-03,1252895600,1988,CO,Fly Me to the Moon Saloon,60,"(u'Telluride, CO, USA', (37.9374939, -107.8122852))",37.9422939
Phish,Telluride,USA,http://phish.net/setlists/?d=1988-08-04,,"August 04, 1988",25 years ago,1988-08-04,1252895630,1988,CO,The Roma,617,"(u'Telluride, CO, USA', (37.9374939, -107.8122852))",37.9423939
Phish,Telluride,USA,http://phish.net/setlists/?d=1988-08-05,,"August 05, 1988",25 years ago,1988-08-05,1252895651,1988,CO,The Roma,617,"(u'Telluride, CO, USA', (37.9374939, -107.8122852))",37.9414939
Phish,Aspen,USA,http://phish.net/setlists/?d=1988-08-06,,"August 06, 1988",25 years ago,1988-08-06,1252895876,1988,CO,Aspen Mining Company,618,"(u'D P Rolphing Company Mine, Aspen, CO 81611, USA', (39.1949872, -106.8208722))",39.1977872
Phish,New Hope,USA,http://phish.net/setlists/?d=1988-08-09,,"August 09, 1988",25 years ago,1988-08-09,1252895939,1988,PA,John & Peter's,619,"(u'New Hope, PA, USA', (40.36427279999999, -74.9512785))",40.36777279999999
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-08-11,,"August 11, 1988",25 years ago,1988-08-11,1252895965,1988,VT,The Front,21,"(u'Front Street, Burlington, VT 05401, USA', (44.48331599999999, -73.220556))",44.487315999999986
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-08-12,,"August 12, 1988",25 years ago,1988-08-12,1252895992,1988,VT,The Front,21,"(u'Front Street, Burlington, VT 05401, USA', (44.48331599999999, -73.220556))",44.48741599999999
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-08-13,,"August 13, 1988",25 years ago,1988-08-13,1252896123,1988,VT,The Front,21,"(u'Front Street, Burlington, VT 05401, USA', (44.48331599999999, -73.220556))",44.48571599999999
Phish,Waitsfield,USA,http://phish.net/setlists/?d=1988-08-17,,"August 17, 1988",25 years ago,1988-08-17,1252896153,1988,VT,,13,"(u'Waitsfield, VT, USA', (44.1902778, -72.8255556))",44.1930778
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-08-18,,"August 18, 1988",25 years ago,1988-08-18,1252896175,1988,VT,Sam's Tavern,504,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4808825
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-08-21,,"August 21, 1988",25 years ago,1988-08-21,1252896202,1988,VT,Nectar's,2,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4774825
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-08-22,,"August 22, 1988",25 years ago,1988-08-22,1252896229,1988,VT,Nectar's,2,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.478782499999994
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-08-24,,"August 24, 1988",25 years ago,1988-08-24,1252896293,1988,VT,The Border,621,"(u'King Street/Smoking Ban Border, Burlington, VT 05401, USA', (44.4747835, -73.2121895))",44.4785835
Phish,Enosburg,USA,http://phish.net/setlists/?d=1988-08-25,,"August 25, 1988",25 years ago,1988-08-25,1252896360,1988,VT,Unknown Venue,622,"(u'Enosburg, VT, USA', (44.8838889, -72.7711111))",44.8883889
Phish,Mont Alto,USA,http://phish.net/setlists/?d=1988-08-27,,"August 27, 1988",25 years ago,1988-08-27,1252896553,1988,PA,"Food Court, Mont Alto Campus, Penn State University",623,"(u'Mont Alto, PA, USA', (39.8442593, -77.55832319999999))",39.848059299999996
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-08-29,,"August 29, 1988",25 years ago,1988-08-29,1252896706,1988,VT,Sam's Tavern,504,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.478182499999996
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-08-30,,"August 30, 1988",25 years ago,1988-08-30,1252896731,1988,VT,Sam's Tavern,504,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.479682499999996
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-09-08,,"September 08, 1988",25 years ago,1988-09-08,1252896868,1988,VT,The Front,21,"(u'Front Street, Burlington, VT 05401, USA', (44.48331599999999, -73.220556))",44.48701599999999
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-09-09,,"September 09, 1988",25 years ago,1988-09-09,1252896901,1988,VT,The Front,21,"(u'Front Street, Burlington, VT 05401, USA', (44.48331599999999, -73.220556))",44.485615999999986
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-09-10,,"September 10, 1988",25 years ago,1988-09-10,1252896927,1988,VT,The Front,21,"(u'Front Street, Burlington, VT 05401, USA', (44.48331599999999, -73.220556))",44.48651599999999
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-09-12,,"September 12, 1988",25 years ago,1988-09-12,1252897068,1988,VT,Sam's Tavern,504,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4767825
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-09-13,,"September 13, 1988",25 years ago,1988-09-13,1252897391,1988,VT,Sam's Tavern,504,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4808825
Phish,Durham,USA,http://phish.net/setlists/?d=1988-09-16,,"September 16, 1988",25 years ago,1988-09-16,1252898140,1988,NH,"Nick's Basement, University of New Hampshire",627,"(u'University of New Hampshire, 105 Main St, Durham, NH 03824', (43.138948, -70.9370252))",43.143448
Phish,Binghamton,USA,http://phish.net/setlists/?d=1988-09-22,,"September 22, 1988",25 years ago,1988-09-22,1252898450,1988,NY,"Campus Pub, Binghamton College",628,"(u'Binghamton, NY, USA', (42.09868669999999, -75.91797380000001))",42.10048669999999
Phish,Amherst,USA,http://phish.net/setlists/?d=1988-09-24,,"September 24, 1988",25 years ago,1988-09-24,1252898976,1988,MA,"Humphries House (The Zoo), Amherst College",468,"(u'Amherst College, Amherst, MA 01002', (42.3709104, -72.5170028))",42.372310399999996
Phish,Middlebury,USA,http://phish.net/setlists/?d=1988-10-28,,"October 28, 1988",25 years ago,1988-10-28,1252899391,1988,VT,"Cafeteria Building, Middlebury College",631,"(u'Middlebury College, 131 South Main Street, Middlebury, VT 05753, USA', (44.0095864, -73.17725))",44.0131864
Phish,Plainfield,USA,http://phish.net/setlists/?d=1988-10-29,,"October 29, 1988",25 years ago,1988-10-29,1252899930,1988,VT,"Sculpture Room, Goddard College",426,"(u'Goddard College, 123 Pitkin Road, Plainfield, VT 05667, USA', (44.27897220000001, -72.4380985))",44.283972200000015
Phish,Boston,USA,http://phish.net/setlists/?d=1988-11-03,,"November 03, 1988",25 years ago,1988-11-03,1252900192,1988,MA,Molly's Cafe,634,"(u'Boston, MA, USA', (42.3584308, -71.0597732))",42.3595308
Phish,Clinton,USA,http://phish.net/setlists/?d=1988-11-04,,"November 04, 1988",25 years ago,1988-11-04,1252900248,1988,NY,Nardis Restaurant,636,"(u'Clinton, NY 13323, USA', (43.0484029, -75.3785034))",43.0523029
Phish,Clinton,USA,http://phish.net/setlists/?d=1988-11-05,,"November 05, 1988",25 years ago,1988-11-05,1252900449,1988,NY,Hamilton College,323,"(u'Hamilton College, 198 College Hill Road, Clinton, NY 13323, USA', (43.0530933, -75.40891540000001))",43.0567933
Phish,Newmarket,USA,http://phish.net/setlists/?d=1988-11-11,,"November 11, 1988",25 years ago,1988-11-11,1252900761,1988,NH,Old Stone Church,582,"(u'Newmarket, NH, USA', (43.0828551, -70.9350382))",43.084155100000004
Phish,Boston,USA,http://phish.net/setlists/?d=1988-12-02,,"December 02, 1988",25 years ago,1988-12-02,1252900914,1988,MA,Molly's Cafe,634,"(u'Boston, MA, USA', (42.3584308, -71.0597732))",42.3628308
Phish,Northampton,USA,http://phish.net/setlists/?d=1988-12-09,,"December 09, 1988",25 years ago,1988-12-09,1252900935,1988,MA,Sheehan's,581,"(u'Northampton, MA, USA', (42.3250896, -72.64120129999999))",42.3263896
Phish,Amherst,USA,http://phish.net/setlists/?d=1988-12-10,,"December 10, 1988",25 years ago,1988-12-10,1252901072,1988,MA,"The Red Barn, Hampshire College",630,"(u'Hampshire College, 893 West St, Amherst, MA 01002, USA', (42.323981, -72.52935599999999))",42.328681
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-12-11,,"December 11, 1988",25 years ago,1988-12-11,1252901094,1988,VT,The Front,21,"(u'Front Street, Burlington, VT 05401, USA', (44.48331599999999, -73.220556))",44.48661599999999
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-12-12,,"December 12, 1988",25 years ago,1988-12-12,1252901117,1988,VT,The Front,21,"(u'Front Street, Burlington, VT 05401, USA', (44.48331599999999, -73.220556))",44.48831599999999
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-12-15,,"December 15, 1988",25 years ago,1988-12-15,1252901146,1988,VT,The Front,21,"(u'Front Street, Burlington, VT 05401, USA', (44.48331599999999, -73.220556))",44.484515999999985
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-12-16,,"December 16, 1988",25 years ago,1988-12-16,1252901209,1988,VT,"Gymnasium, University of Vermont",637,"(u'University of Vermont, Burlington, VT 05401', (44.4778528, -73.1964637))",44.477952800000004
Phish,Newmarket,USA,http://phish.net/setlists/?d=1988-12-17,,"December 17, 1988",25 years ago,1988-12-17,1252902801,1988,NH,Old Stone Church,582,"(u'Newmarket, NH, USA', (43.0828551, -70.9350382))",43.087855100000006
Phish,Waitsfield,USA,http://phish.net/setlists/?d=1989-01-18,,"January 18, 1989",25 years ago,1989-01-18,1252808600,1989,VT,,13,"(u'Waitsfield, VT, USA', (44.1902778, -72.8255556))",44.1909778
Phish,Bar Harbor,USA,http://phish.net/setlists/?d=1989-01-20,,"January 20, 1989",25 years ago,1989-01-20,1252808742,1989,ME,College of the Atlantic,577,"(u'College of the Atlantic, Eden Street, Bar Harbor, ME 04609, USA', (44.3941956, -68.2200148))",44.3964956
Phish,Orono,USA,http://phish.net/setlists/?d=1989-01-21,,"January 21, 1989",25 years ago,1989-01-21,1252808863,1989,ME,The Oronoka Restaurant and Hotel,53,"(u'Orono, ME, USA', (44.8831125, -68.6719411))",44.883412500000006
Phish,Old Town,USA,http://phish.net/setlists/?d=1989-01-25,,"January 25, 1989",25 years ago,1989-01-25,1252808932,1989,ME,Penny Post,579,"(u'Old Town, ME, USA', (44.9342349, -68.6453092))",44.9392349
Phish,Boston,USA,http://phish.net/setlists/?d=1989-01-26,,"January 26, 1989",25 years ago,1989-01-26,1252809203,1989,MA,The Paradise,33,"(u'Paradise Road, Milton, MA 02186, USA', (42.2571513, -71.0630327))",42.258351299999994
